PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,quality
0.12122828203291426,-2.3472621823441466,-1.0218942013012597,-0.8603317996301693,0.8445482875885439,0.9934580254473878,-0.40774400379641346,0.3362801915086373,7
1.7370528631202609,2.8346992672558047,-0.7089019462053554,0.1684023636106412,1.6503365130541983,-0.3044812561994421,2.7938857020953165,-0.5723660258453575,5
-0.9014748959130401,-0.88059213504675,-0.8081039606233705,-1.107146953676785,0.37716538587762494,-0.17220334160897482,-0.38137876923070135,-0.1632416685538736,7
-0.6168764520132407,-0.3884960559679761,2.7374677471407423,1.1324018031199552,-1.3575605384968816,-0.6400681645572232,-1.130302598187383,0.8132757693161934,6
-1.9342972868186767,-1.3936367389289785,1.2583457961531272,2.946729778246706,0.66605085003773,1.409032036985031,1.180445785854774,-0.5496833583481807,8
-0.5398029978665775,0.4764429256315874,-0.3082708690474181,0.46056320350790403,1.0569509594255686,-0.01715167740986317,0.10061636376252356,-0.055175613177777465,6
0.38100034139939165,0.002993046296441565,1.442819701773682,-0.5884108986919625,-0.751711145627784,-1.003579938016665,-0.20415190346807216,0.5719012041574754,5
-1.9342972868186767,-1.3936367389289785,1.2583457961531272,2.946729778246706,0.66605085003773,1.409032036985031,1.180445785854774,-0.5496833583481807,8
-1.3814901042152925,-0.051880334082288426,0.16827249543372746,0.11163636798744148,-0.879378529565847,0.7181521679901361,-0.07867608853549778,-0.20796109082156836,7
0.005494952484968119,-1.0540688807356076,-0.07862023590692321,-0.6114079683609486,0.6218752578848299,1.2105255198189622,-0.4982067327323615,0.8033274670010699,8
0.5849669811060265,1.794340031365246,3.4235624321792013,2.371018369145028,0.8527960062200775,-0.6062856692168754,-0.8583120403466465,0.11557001871001277,5
-0.6608784291319139,-0.3330977496589568,0.6007142451474079,-1.0108214682222099,0.6025918392309737,1.3186200729366175,-0.3498111398328353,0.9551375363105694,6
2.662813115955947,-0.2106141976524381,-0.1688977116122218,-0.35329916185143845,0.06491850174820754,0.08310402715743967,0.4781884451101675,0.4310888416903803,6
0.1738128961320352,-0.7020282312653195,0.22354223429080605,-0.7356552425622199,0.242218547329504,1.1039420748303697,-0.8740995052382675,1.1989254837718457,6
0.2345314406987591,-0.08108421162867901,0.21943493323597194,-0.7944198834891176,0.627053111683828,0.5802236560882829,0.5627445227964271,0.5424238459625003,6
-1.0718753878657885,0.37990289244091835,-0.7389337207659307,-0.07110286259337578,0.929998920419148,0.780358439908622,-0.27618662959446755,-0.3045872986785022,6
-0.4934981657922821,-0.47269118592757187,-0.5322216225871166,0.23756024919627494,1.6957880186593186,-1.3693522031773029,-0.056821002050081046,-1.1433321549365583,7
-0.04050875844663321,1.8420472292185988,-0.7369174799073606,-0.6087082047764414,0.6737416838336453,-0.22844745362298527,0.4224730419730535,0.9044301135905667,6
-2.4462898352687814,0.4286682883510748,-0.923994524176765,-1.0900361183095009,0.08650348752355733,0.6669312626003774,-1.4106851597008045,2.0037195950329036,6
-0.6847590586687402,0.3314988346561143,-0.4306752569031159,-0.1259773424222993,-0.05634091698454322,0.29585592224990975,-0.928849027079023,-0.02886455653857007,6
0.371669638124821,-1.097647698086365,-0.010193015023465257,-2.221658259924276,-0.19573066364243308,0.47915587095358414,-1.0808490547357728,1.033539181544212,6
0.4378423489026985,-0.3548015562187806,1.4525181350242173,-1.1219556907711283,-1.611306097749857,0.32120729523563274,1.4357088438582406,0.878675955098036,5
-1.0586109578449199,0.3222227025042982,-0.30763663080152226,0.31317432652854504,0.5937556230938666,1.4468160361528082,-0.8509250982392443,-1.320204904489733,5
-0.0709398236416729,0.19129847707351869,1.5798757524838745,0.40068613463198943,-0.9848920677405234,0.4510615962445983,-0.11728138670523185,0.5588883583966495,5
-0.10374591746463563,0.12168542179598243,0.04207655167416144,1.0640884848507013,-1.1126980450041772,0.8887590056011982,-0.9566752136052226,-0.2960056601600315,6
1.6464090994675504,1.7113857175875222,0.023487278428859643,-1.0497613663069492,-1.4068279623946365,0.7793025900467929,1.0986124048882902,0.708556386135707,5
1.6464090994675504,1.7113857175875222,0.023487278428859643,-1.0497613663069492,-1.4068279623946365,0.7793025900467929,1.0986124048882902,0.708556386135707,5
2.7065439929724273,1.6894029357601879,1.6318883359515446,-1.1400223700586256,-0.2531161798179377,3.14843769378396,-3.1929527224608045,-2.408082544876061,6
2.7021219290897167,1.7781630349415936,1.6813363771116494,-1.0249970932976966,-0.39489144047912916,3.2270651199613085,-3.1519040841627555,-2.444132788925968,6
0.607744633364488,1.1335849390633053,1.1165838741374405,-0.41374906910458026,-0.3308019890926096,0.07410742001652734,-0.3737563600360923,-0.12758419581058922,6
0.5050614090254189,-0.023737428679901834,0.8124948596527252,-1.1786093238463686,0.32743645548268874,-0.22776570830685075,-1.0712465643972544,0.2165799134990624,6
0.5559383263035405,-0.002542391423523388,0.810277809927093,-1.2397244733557322,0.37449719468508014,-0.1875470982616259,-1.1844388702501825,0.3065723051780167,6
0.8268648912494899,0.46519734266149365,-0.3148990540944152,-0.9404088880357525,0.36523936947984526,-0.15440485619241223,-1.3346740051181356,0.11447760156978706,7
2.5156539962911775,-0.7286764271757221,1.88822493152177,0.6058939801241747,0.33810305549620734,0.27869689122272745,-0.17971303561453728,-0.021052951863880426,4
2.5173499228270226,-0.6078792823380733,2.028313936191029,0.6650455906069609,0.3303823200360496,0.24930699966446032,-0.2310443840228142,-0.13120727471058968,5
0.607744633364488,1.1335849390633053,1.1165838741374405,-0.41374906910458026,-0.3308019890926096,0.07410742001652734,-0.3737563600360923,-0.12758419581058922,6
0.48137386720339387,0.08298187492322831,0.28500075766823724,-1.4735674042147604,0.1724490506905331,0.9250224180008757,-0.6773899551457186,0.5823031021252724,5
0.13045524984989554,-0.5525750807181027,-0.3321194620780794,-0.48749953197103857,0.28800692377552384,0.8333208166942683,-1.0037673901010822,0.26250214096405966,6
0.09841110730730143,-0.8783308736291087,0.6245890247769048,-0.8666654584955683,0.8554176895877644,0.20825634066849177,-1.1413344161163461,-0.28329198596793437,7
-1.393156577167578,-0.7589534810479105,0.13201477141481824,-1.5525103911376994,-0.30175879203940664,0.6467618777096367,-1.0798832681780939,-0.1638455483553178,7
-0.46960309332134353,-1.0081210588735747,-0.47465653734877955,-0.6567605198135834,-0.9882305184890594,0.9545343313428815,-0.999128310159402,0.17565749306266384,6
1.1124121735641692,2.307688053599339,0.6518659665254078,-1.637007051035074,0.2372568159771453,3.474870219410137,-2.47183403050119,-2.204767928757952,6
0.3545820312668193,-0.052896525028110375,-0.28369128877776184,-0.2828184990049809,0.4322417267447983,-0.1583924163938269,-0.34414242057782635,-0.1534159670239975,6
1.749341949713487,1.1915797094696863,-0.28197522088214366,-1.01821738517889,-0.38081727337880666,-0.37361548747572015,0.7455592092189547,0.24734060030423963,6
1.4421221254359857,-0.21846982870523707,0.5999732278804435,-1.530549194290864,-1.9846756637124099,0.4014053057825955,0.3288037856949856,0.729510990194863,6
-1.0767144180727362,0.34716306114500717,1.448121057221009,0.5171339902790676,-1.4078729157736527,-0.719290484072782,-0.639872465998247,-0.011464103766591363,6
-0.035861604060978325,-0.3641085105098578,-0.8126476807328146,-0.2943152499270236,-0.727334379034857,0.8863048243601064,-1.1471600488856355,1.3058619692020799,6
0.5963708734615578,1.7546240472952652,1.3386818883492941,-1.4780259429984728,-0.7792972037579277,0.12908660165383043,-1.720966207920625,-0.6667044547139518,6
1.4421221254359857,-0.21846982870523707,0.5999732278804435,-1.530549194290864,-1.9846756637124099,0.4014053057825955,0.3288037856949856,0.729510990194863,6
-0.7027100342868985,0.6539623953483371,1.8144025934144978,1.8001757991560172,-1.2919982629937812,-1.0995985867328189,-0.7843992991535674,0.36188723118213906,5
-1.0767144180727362,0.34716306114500717,1.448121057221009,0.5171339902790676,-1.4078729157736527,-0.719290484072782,-0.639872465998247,-0.011464103766591363,6
-0.3613297109881767,0.18248992103507877,-0.159384632760902,-0.2595097484157824,-0.3643562719754847,-0.4960057975097971,-1.0023960607815583,0.3168794968753752,6
0.04764775125625284,-0.177297994938301,2.702848513397871,-0.605314077638922,-0.4083414940229312,-1.1730131897390885,-1.604254550082433,0.3729273202594009,5
-0.8382943805888887,-0.9446978389312928,0.0936833768335201,-0.15271279101904844,-0.3366384806545908,-0.5375087568369681,0.23179907993265164,-0.6884165477923192,7
2.5591990412350136,-1.0286454935180547,0.10671465112809003,0.3626830413758172,-1.353157158349911,-0.960414876879492,-1.6707217556971603,0.2064360244743724,5
-0.6767647981323971,-0.7793052803687942,0.24590034456548276,-1.244509941481427,1.0180520774507693,-0.48975773051906046,-0.6303628513203107,0.10775627682048144,8
-0.4841267121524164,1.5795898857717157,0.1535442460110829,-0.6233613631199643,-1.40190843378843,0.07992826642519002,-0.09875824244501995,0.5001189021975376,5
2.6734575269093988,0.5714719883584614,0.48236395103717433,-1.0566369163801226,-0.02765563097360753,0.6318040327770235,0.5080188766406659,-0.275404144841261,6
2.568101004393749,-0.35666198854812026,1.1986167523459659,-0.6770050682539761,0.8756172571013714,-0.2010000174752372,-0.44168488755063084,0.7355597977757504,5
1.1066072052000597,-1.8548004807788272,1.8296771343600429,-2.058196506124602,2.0582358254770243,0.580864541764051,0.1931379011259266,1.4366751265182311,5
-1.4818219545001021,2.918520164159786,-0.8803081323203611,-0.5716274995541282,0.49116119991996776,-0.06081266125778082,-1.4136920447227692,0.010432117846943895,6
-0.6767647981323971,-0.7793052803687942,0.24590034456548276,-1.244509941481427,1.0180520774507693,-0.48975773051906046,-0.6303628513203107,0.10775627682048144,8
-0.4841267121524164,1.5795898857717157,0.1535442460110829,-0.6233613631199643,-1.40190843378843,0.07992826642519002,-0.09875824244501995,0.5001189021975376,5
-1.4515920576514674,-0.8256560212973227,-1.279930893324059,0.008975123336731283,-0.5265391640291077,0.6069908544486886,-0.8630161556116478,-0.4183778126979554,7
-1.8111630778027616,-0.7584901243854014,0.20057795553410998,-0.23650371832560654,1.557959439413462,-0.528507819308297,-0.3004631802067576,-0.32275953007826214,7
0.038112525318584556,2.102734855144087,0.01891753871863243,-1.554015039977514,-0.3298299797373905,-0.9976821714353963,-0.6638535461592808,-0.8042897696070279,5
-0.5369805807567557,0.8699830399475026,2.6161192192227576,0.9808766231446225,-0.4161592228339621,0.8401805271548166,-0.006408085572656541,0.7745866767119207,5
-0.12139536652395355,-0.9998414206009625,0.39694250281134524,-1.6898032172782265,2.0902568580220025,-0.7528834903363814,-0.751704794225233,0.14034564741169908,6
2.060622809224224,0.8226055399702026,-0.07640116825236024,-1.6919922575388697,0.0012991878022647063,-0.6063169256681797,1.0292293956088312,0.26014043245483265,6
1.28807053912913,0.4493647595337316,1.014298063802789,0.3612845460174322,-0.6552074919160955,-0.11069245822387955,-0.7131602608781422,0.12365266348350534,5
1.7040586344324884,0.23543596999964797,0.02444911537762294,-0.842114945548678,-0.15242260270767036,0.28548101190163155,0.039488820428686504,1.3046425900537537,6
1.7975207190399445,1.4950064773527414,0.015184379461299843,0.3597409334639642,0.14200728690854034,1.2751469707744998,1.5009929496982477,-0.057548714747673535,5
1.6673298842593571,1.4990780072080296,0.0616662754037121,0.36521361716860656,0.2695104402666031,1.292226099072902,1.5923365019422768,-0.021246218072597085,6
1.8158843935986,1.5493282316585362,-0.3889078712283265,0.2012662496359635,0.07396091544637176,1.3313588325473444,1.300358808768382,-0.08678121569271058,6
2.9800218666197713,0.014217445537712953,-0.007805295688777469,-0.5958588701008436,-0.6750551084532118,-0.0652436545188868,0.6798051974652488,0.18014312915075356,6
1.7975207190399445,1.4950064773527414,0.015184379461299843,0.3597409334639642,0.14200728690854034,1.2751469707744998,1.5009929496982477,-0.057548714747673535,5
1.6673298842593571,1.4990780072080296,0.0616662754037121,0.36521361716860656,0.2695104402666031,1.292226099072902,1.5923365019422768,-0.021246218072597085,6
1.8158843935986,1.5493282316585362,-0.3889078712283265,0.2012662496359635,0.07396091544637176,1.3313588325473444,1.300358808768382,-0.08678121569271058,6
3.270616278222672,0.01903758958801191,0.15510862616541055,-0.7124816134929053,-0.4378519027615594,0.6792261601361262,0.4302943895271308,-0.1925884555131266,5
-0.13141990089857092,-1.3376884868581225,-1.0188927476212544,0.5603406121108562,-0.38345344072407594,0.2837254150070182,-0.5086538649420838,-0.29957083254449157,7
-0.07971283290959075,-1.3588809158708994,-1.2160107567552432,0.34482657500100033,-0.4174381233986507,0.17444539718472693,-0.5597454172167166,-0.3443247473715715,7
0.5616888287137511,-0.5344505198163778,-1.3724837337023315,-0.04478786861719336,-0.23256034198469022,-0.07000563919956984,-1.0646534406783783,0.062013469405647614,7
3.23699904968022,0.9971270471026612,-0.1002539376229731,-0.18540907969268466,-1.1841013081844853,-0.36473106310620884,0.5520380392821498,0.202437721758406,6
0.8738645752828941,1.4352377655534811,0.387730538603439,-1.4173851528244326,0.08870478269000756,1.5579937891038151,2.616672893825014,-0.4034596656953914,6
-1.8919198461805378,1.8101133717873472,-1.4529193087872065,1.0094857820211902,-0.49061904992350414,-0.4061366372636197,-1.0789457001995049,-0.19467653688087327,7
-1.658373210422557,4.202035588797021,-1.3752334550765406,1.474498632873246,-0.554776533657931,0.051500659380631725,0.3056607997121784,0.49291152327056453,4
0.8738645752828941,1.4352377655534811,0.387730538603439,-1.4173851528244326,0.08870478269000756,1.5579937891038151,2.616672893825014,-0.4034596656953914,6
2.3896254096463028,1.8858201081337542,-0.18451128975295875,-0.5686460800130637,-0.8494452638885283,0.02810565792580133,0.4431871512592772,-0.309548162112687,5
2.105423737102715,-0.37347207113510494,-0.6618593047081159,-1.4418276430285384,-0.9023783925244663,0.685731938788921,-0.4156763587570561,1.1111093716134897,5
1.7865898486111338,-0.6270358900362872,0.68662700324165,-1.2762303594629625,-1.6320144236269554,0.3394005059814371,0.3647126973164756,0.6594437696539145,5
1.9874203257332812,2.517099853906153,0.11572736918481186,-0.5395841414091744,-0.7916954447893976,-0.06224908229266093,1.4458676798556704,-0.3703825575714291,5
2.3896254096463028,1.8858201081337542,-0.18451128975295875,-0.5686460800130637,-0.8494452638885283,0.02810565792580133,0.4431871512592772,-0.309548162112687,5
0.34166157971249844,1.3427602110217085,-0.5103772815341245,-1.5895014877409879,-1.7802598215710554,0.26495274779322175,0.23007724968018,0.660206190806022,6
2.105423737102715,-0.37347207113510494,-0.6618593047081159,-1.4418276430285384,-0.9023783925244663,0.685731938788921,-0.4156763587570561,1.1111093716134897,5
2.4707592463494263,0.7710635899940929,-0.2618228403209548,-1.260955482387308,-0.20052501555871508,-0.8398463976705193,1.2741762547689042,0.2216917268159526,6
2.4707592463494263,0.7710635899940929,-0.2618228403209548,-1.260955482387308,-0.20052501555871508,-0.8398463976705193,1.2741762547689042,0.2216917268159526,6
0.9252094729007517,-0.37016975357566295,0.8592562990644648,-0.21628203778215696,1.1275499904011421,-0.28075337085579966,-0.5588666589450383,0.35852784423826534,5
2.5119724772278698,1.7035912864471825,-0.6553445713085777,-1.3216678325861402,-1.1923029957711506,1.3750495842727741,-0.5670775310525211,-1.7718963301824093,6
3.147625690348585,2.092035962905528,-0.09955618096771363,-1.0439804200118328,-0.13752264564418684,0.19388446418322408,2.046760167412706,-0.04508488147460235,5
3.033665075965659,1.4706619282285698,-0.4840512087372134,-0.12148903596843269,-0.32387379065854716,0.5317476002059357,0.9352200190677508,-0.6795751532869331,5
0.5658438407242824,0.8042151451328549,1.4879709895301598,-0.21086851017905509,0.13834061412610552,0.13329628837732668,0.7569886141194629,0.4956945986487389,5
0.5658438407242824,0.8042151451328549,1.4879709895301598,-0.21086851017905509,0.13834061412610552,0.13329628837732668,0.7569886141194629,0.4956945986487389,5
-1.4431863409886456,-1.5568257512911183,4.28939731722305,-0.005583700080499021,-0.5596761307712033,0.4937567542569252,-0.8377561806549844,1.8175354464137572,4
-0.5636376745722491,-1.1286139508322934,0.9735375044593004,-0.1820006006232598,-0.45741675013699834,0.12766143393415424,-0.06640900865291148,0.15303359801419875,6
-1.9070730558714004,-0.17733391476860205,-1.3068190984654249,-0.8352988030401315,-0.4020146987352117,0.30652261459199803,-0.6134292166326204,-0.2618584195005099,6
3.033665075965659,1.4706619282285698,-0.4840512087372134,-0.12148903596843269,-0.32387379065854716,0.5317476002059357,0.9352200190677508,-0.6795751532869331,5
2.6348144789443007,1.673648180701064,-0.1361254507347495,-0.2842237668488171,0.026474208256555082,0.47788252765080985,0.9583277567965748,-0.5096724609285607,5
-0.9946394852252272,-0.5135362635913171,2.383760919932332,-0.416432976409762,-0.9465902772160972,-1.441598433846692,-0.4413044909914722,0.10261425706465166,5
1.31229430286834,2.109110408515418,-0.10736534059088934,-0.9200158341234698,-0.29850460535190493,-0.8950669583250979,0.06085204970581517,-0.015306298189641347,5
0.14275489183568246,0.7111572269924392,-0.27524881746213237,-1.051734063435787,-1.067788463784469,0.8365396284176779,-0.7950114382400221,0.9096936971618182,5
-0.31372762314772273,0.7824731772926646,0.6375355390535674,-1.3991647920575359,-0.9576716421508326,0.7985647872066093,-0.7642214268518729,1.155590737099628,6
0.9186935817238404,0.41440634611817095,-0.13374009745722346,-1.6609504385017408,-0.535746989438403,2.3014669411523285,-1.5645856912511815,-0.7197152892534266,6
0.9643345104504794,-1.5128871651503517,-1.1969770957851509,-0.29126874207021886,-0.21417626812433607,-0.07490550247067032,-0.6648426212466217,0.1713836657096469,6
-0.2980526360164991,0.6491697753540233,0.5982007522817125,0.9138079766925099,-0.615094369909522,-0.6913723985838135,0.15848184065317822,0.4799860868188577,5
1.7657626321896651,-1.0264433153216284,0.34792455157381486,-1.1574758252086825,0.32119047039335213,0.2627354727821085,0.4997431235523678,1.3141930573246596,7
1.007159119865649,-1.068038458630727,-0.27889685265650466,-0.5716075240921566,1.237258894848088,1.2465524305153406,0.5762192793673048,-0.46581862434743815,7
1.0413928287191228,-1.0587251415444312,-0.2195906992572312,-0.6003863952234596,1.2939746798690828,1.3272709526451556,0.5579020724846331,-0.43793526686088036,6
-2.3040375197043335,-0.8627685489895314,0.8803013233820091,-1.1396971634680524,-1.6848326422758364,0.007864100391563926,1.087775600392094,0.9065774424532828,5
1.7657626321896651,-1.0264433153216284,0.34792455157381486,-1.1574758252086825,0.32119047039335213,0.2627354727821085,0.4997431235523678,1.3141930573246596,7
3.164178019992464,0.20102986750201948,1.0217692881225955,-0.006339506683617324,0.48534709848042623,0.06651415365618216,1.8616948039714558,0.523823119921892,5
1.9259693479445292,0.3101771638490656,0.4161668009172892,-1.2640859322859512,-0.8217895594511396,-0.6270822050958055,1.3766340803213892,0.7843977926100792,5
2.3098025306458534,0.027477415053188084,0.5127005498858531,-0.6042809260515987,-0.5136665072514954,-0.9272713399768443,0.0808840598714031,0.9029340925993978,5
1.6625372941559569,0.25514780128478487,0.39005352606752886,-1.1198622214680387,-0.2124588811456688,-0.5866197564802702,1.585221509566664,0.5922632133984614,5
-0.39789683237103946,0.725750364351575,-1.6352457642786886,0.5335565229354028,-0.31716996057102964,0.05898341193046848,-0.8614635420154264,0.5783908737845826,6
1.5105849058922014,1.39364244047566,-0.4322188632960996,-0.13684252376130096,0.28352125142628326,1.7575556724977275,1.3746904498805936,0.12303623290609167,5
-0.8276263454687018,-0.2172551872764112,-0.6537138095634345,-0.9538772629809373,0.08781695148151061,-0.4803006202051109,-0.6287969501375185,-0.3262534197126451,7
-1.8539149233563408,0.29217780078506905,-1.0729226597423842,0.3539867104439576,0.9106279324459917,-0.31992272507967146,-0.3499736928920872,0.3298396961074195,6
-1.4299457745661934,-0.3558881032218718,0.8244157869605724,-0.518594958587426,-0.3608955210976562,0.58667762137643,-0.4369441257283684,0.3054036097178947,5
1.5105849058922014,1.39364244047566,-0.4322188632960996,-0.13684252376130096,0.28352125142628326,1.7575556724977275,1.3746904498805936,0.12303623290609167,5
-0.3290491218850956,0.20061772908907854,-1.235342417379558,-0.3215402964745826,0.7757713449544673,-0.19303299287628697,-0.9262284567231697,0.24650288836340808,6
-0.6689860202322128,1.4663909236482453,-1.1744180817302585,-0.6188230439683096,0.6821046148366126,-0.343641491059702,-0.5881007600253374,0.9404998348411797,6
-1.445986160497993,0.8834443612643662,-1.345642086223148,-0.39878244032959065,0.7228398612777556,-0.4886034742827452,-0.746993399019539,-0.05461392613198518,6
-0.40385418314527155,-0.036143932974661036,-0.3551353718236986,-0.015999117871085045,-1.0631523321590193,0.1097858841569552,-0.7104846745353101,-1.0720221828226153,6
1.1316319274164002,-1.5391056974172097,0.12242947602008916,-1.1105096215821728,-1.4643426291672839,0.5669656283978542,-0.9870911975371139,0.1862059014337323,6
-0.9526376705162682,0.2866779590922397,3.6884006248445917,1.2012200374264852,-0.6572979167770473,0.4690037932367359,-0.07223658352409142,1.3631367138076387,4
-1.7431681989266834,-1.2805453538369145,0.6075962787844912,-0.29331252620879616,0.802479676503708,-0.17964503697291423,0.5526193087840146,-0.072394852669811,7
-0.37716950575291375,1.4227786474730741,0.3732045630075722,-0.5480910677574679,-1.2361579403185887,-0.04257608255452268,-0.9109795391466006,-0.31068941780996384,6
0.5921212124939548,0.6944096845666641,-1.5203559152311112,0.5607201160018779,-0.997807645122368,0.4784448868736475,-0.09628086256632575,-0.08620510274845355,7
1.4831558065570565,0.9769816430898537,-1.3089463597280686,-0.7180512638795993,-0.5271047005005685,0.6088381221514269,-0.05210002184697264,-0.19579448364146476,6
-0.37716950575291375,1.4227786474730741,0.3732045630075722,-0.5480910677574679,-1.2361579403185887,-0.04257608255452268,-0.9109795391466006,-0.31068941780996384,6
-0.2438860416928023,0.2234963151046634,-1.0049179328149558,-0.6630769840335039,-0.2465087986279219,0.3208702508382262,-1.1832759941375466,-0.2989750087195971,5
-0.9828255028054462,2.0426341698786104,-0.3114499829013565,-1.7794677746373746,2.380784200861493,-1.8051675076421136,-0.018716944837833843,-0.35801351825774597,6
2.421713731313897,2.561976169706603,-0.3057649494246051,-0.6853723466847447,-1.0083051474356517,0.24021603792819743,0.4758236613645612,-0.7802966599682822,6
2.421713731313897,2.561976169706603,-0.3057649494246051,-0.6853723466847447,-1.0083051474356517,0.24021603792819743,0.4758236613645612,-0.7802966599682822,6
-0.6356098157457181,-1.7643928620768279,0.3751587222503301,0.5774758301510752,-0.5398992462503738,-0.003695621897747886,-0.3321016946325132,-0.33897873820688984,7
-0.5244638239087309,-2.6604638586871374,2.1820129144155684,1.3546420812663755,-1.689176007221579,-0.2931930732937563,-0.4694715545559195,0.02139830554539815,8
-0.5244638239087309,-2.6604638586871374,2.1820129144155684,1.3546420812663755,-1.689176007221579,-0.2931930732937563,-0.4694715545559195,0.02139830554539815,8
-0.6356098157457181,-1.7643928620768279,0.3751587222503301,0.5774758301510752,-0.5398992462503738,-0.003695621897747886,-0.3321016946325132,-0.33897873820688984,7
0.8039096181957798,2.018378894036661,-0.3013328450443161,-1.5372221587777606,-1.082521262112144,1.155660774754415,1.4170812311756527,-0.8676806230444376,5
-1.5621284445479822,-0.08105807810721993,1.264364605381165,-0.08336282747185275,-0.6517144076206821,0.5994950585308865,-0.017869019575076514,0.16634395544335667,5
2.421713731313897,2.561976169706603,-0.3057649494246051,-0.6853723466847447,-1.0083051474356517,0.24021603792819743,0.4758236613645612,-0.7802966599682822,6
2.8741928237275585,0.35693836000168555,-0.07175952077698255,-0.8447168658826414,-0.5784595872923715,-0.0770638497864095,0.7690965617388277,-0.10258393442186642,5
2.7710142697453355,0.27277557921006823,-0.5038377800383934,-0.6143750053190822,-0.6075318572375675,-0.08175111366477786,0.5190685809725094,-0.2181673429090516,5
1.6080422888985075,1.7444658405386395,-0.83399660715111,-0.38770974603712655,1.3062957098147092,-0.06206784233715472,0.381914606182728,0.5405391904943051,6
-1.4724041042696476,-0.470865167275334,0.9825660114400071,1.8225268604965978,-0.43185576706952256,-0.9989463323105421,-0.15018638587616634,-0.8788901653077336,7
0.2948574413495614,1.823039697815939,0.6024484458408085,-0.7738038096223088,0.18217914400513055,-0.5233556156490197,0.08510870094791695,0.18452470201867685,5
-1.2999860186673364,4.262322956346958,-1.1822400083336495,1.9953198301480626,-0.4009660944448328,0.17733809767856357,0.5454942621804205,0.5940196001582134,5
-0.5800680112150428,0.06186781680430335,-0.47825445901555563,0.26450507101731036,1.2036977729901734,0.6730050985360357,-0.4338069679702147,-1.6432496557379141,6
-1.4554727874405378,1.0611916378782915,-1.3731909236067141,-0.2761526928960095,-0.10777114858744381,0.6720911501740898,-0.9029301158359119,0.020908677893920286,6
-2.129489748350885,1.2806490040581244,0.5266081412748136,1.8195043451381494,0.14676349913923872,0.12636987128296273,-0.11838172490392636,-0.28002114316804155,4
-0.6195919198306457,-0.9939009174056619,-0.5870885290538045,-0.42202896748215557,-0.8305108746556877,1.4549622707306005,0.20618132285362084,0.20924803783171084,7
1.313106048339921,1.6047560731574544,0.17762308218173004,-1.0335409192944498,0.4409913177316249,-1.1930534430292261,1.5374360688302056,-0.3052313539387683,5
0.6569007301948095,0.03643293615315808,-1.1595303152665992,0.42055102189630167,-1.6598199747806996,0.8687134276025522,0.11350471256132781,-0.46656989540237925,6
-2.013496787015377,0.6645148280194524,-0.8727608280207244,0.7125896601497542,-0.17728978496608833,0.44157294287302973,0.22341560947629574,-1.4984120717594227,4
2.016965900028932,-0.3557343228624398,0.6404156374269544,-1.1871476503724196,-1.5656232259525191,0.6009619984032393,0.6159310464548264,0.20761210374239783,5
-1.0653897705472801,0.9100814813791239,4.49414612822693,1.8369464173866037,-1.0892358247855312,-0.23399286876517567,-0.6706182624003597,0.41526020181208845,4
1.4144345975023438,-0.009099778292692012,0.7410080358989773,-1.5833148353346047,0.8925094270090473,-0.7365472654763403,-0.05595664804744446,-0.0007951235277028346,6
